                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     87,                 2.5744,                  1.488,                  1.625,                0.75733,                0.63377,                 0.7247,                0.37095,                 2.3957,                 1.3496,                 1.6663,               0.005743,               0.005743,               0.005743
                     88,                 2.5854,                 1.4752,                 1.6208,                0.76749,                0.63201,                0.72656,                0.37278,                  2.393,                 1.3455,                 1.6638,              0.0056935,              0.0056935,              0.0056935
                     89,                  2.592,                 1.4697,                 1.6205,                0.75618,                0.63411,                0.72519,                 0.3718,                 2.3858,                 1.3429,                 1.6617,               0.005644,               0.005644,               0.005644
                     90,                  2.567,                 1.4619,                 1.6162,                0.75695,                0.63823,                0.72645,                0.37394,                 2.3794,                 1.3391,                 1.6584,              0.0055945,              0.0055945,              0.0055945
                     91,                 2.5345,                  1.452,                 1.6125,                0.76868,                0.63636,                0.73093,                 0.3764,                 2.3736,                 1.3353,                 1.6568,               0.005545,               0.005545,               0.005545
                     92,                 2.5343,                 1.4459,                 1.6076,                0.77076,                0.63754,                0.73242,                0.38087,                 2.3692,                 1.3319,                 1.6542,              0.0054955,              0.0054955,              0.0054955
                     93,                 2.5303,                 1.4374,                 1.6043,                0.78388,                0.63384,                  0.736,                 0.3832,                 2.3627,                 1.3291,                 1.6523,               0.005446,               0.005446,               0.005446
                     94,                 2.5454,                 1.4391,                 1.6062,                0.78839,                0.63523,                0.73755,                0.38332,                 2.3561,                  1.325,                 1.6501,              0.0053965,              0.0053965,              0.0053965
                     95,                 2.5453,                 1.4372,                 1.6059,                0.79085,                0.63805,                0.73899,                0.38527,                 2.3528,                  1.322,                 1.6473,               0.005347,               0.005347,               0.005347
                     96,                 2.4802,                 1.4205,                 1.5914,                0.78926,                0.64385,                 0.7402,                0.38664,                 2.3465,                 1.3189,                 1.6463,              0.0052975,              0.0052975,              0.0052975
                     97,                 2.5046,                 1.4263,                  1.595,                0.79103,                0.64778,                 0.7422,                0.38793,                 2.3432,                 1.3145,                 1.6426,               0.005248,               0.005248,               0.005248
                     98,                  2.464,                 1.4017,                 1.5898,                0.78889,                0.64758,                0.74328,                0.38918,                 2.3363,                 1.3109,                 1.6408,              0.0051985,              0.0051985,              0.0051985
