                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 3.2529,                 1.9562,                 1.8283,                0.60669,                0.48186,                 0.5473,                0.23788,                 3.0363,                 1.7322,                 1.8708,              0.0083665,              0.0083665,              0.0083665
                     35,                 3.2552,                 1.9446,                 1.8131,                0.57355,                0.45127,                0.53874,                0.23884,                 3.0661,                 1.7263,                 1.8608,               0.008317,               0.008317,               0.008317
                     36,                 3.2055,                 1.9287,                  1.816,                0.56491,                0.50248,                0.55559,                0.24306,                 3.0132,                 1.7194,                 1.8546,              0.0082675,              0.0082675,              0.0082675
                     37,                  3.193,                 1.9151,                  1.811,                0.56326,                0.47242,                0.55368,                 0.2469,                 2.9964,                 1.6961,                 1.8427,               0.008218,               0.008218,               0.008218
                     38,                 3.1719,                 1.9083,                 1.8089,                0.58444,                0.48622,                 0.5552,                0.25698,                 2.9497,                 1.6908,                 1.8357,              0.0081685,              0.0081685,              0.0081685
                     39,                 3.1828,                 1.8993,                 1.8037,                0.58453,                 0.5046,                0.56814,                0.25903,                 2.9587,                 1.6757,                 1.8389,               0.008119,               0.008119,               0.008119
                     40,                 3.1483,                 1.8953,                 1.7969,                0.63545,                0.50117,                0.57909,                0.26524,                 2.9137,                 1.6677,                 1.8289,              0.0080695,              0.0080695,              0.0080695
                     41,                 3.1535,                 1.8755,                 1.7959,                0.59763,                0.52469,                0.58734,                0.26804,                 2.9327,                 1.6646,                 1.8276,                0.00802,                0.00802,                0.00802
                     42,                 3.1151,                 1.8705,                 1.7916,                0.58264,                0.54108,                0.59123,                0.26842,                 2.8981,                 1.6436,                 1.8272,              0.0079705,              0.0079705,              0.0079705
                     43,                 3.1095,                 1.8464,                 1.7897,                0.63341,                0.51209,                0.60136,                0.27569,                 2.9028,                  1.637,                  1.825,               0.007921,               0.007921,               0.007921
                     44,                 3.0788,                 1.8461,                 1.7862,                0.62676,                0.54043,                0.60488,                0.27823,                 2.8793,                   1.62,                 1.8174,              0.0078715,              0.0078715,              0.0078715
                     45,                 3.0854,                 1.8268,                 1.7745,                 0.6188,                0.54591,                0.60342,                0.27874,                 2.8606,                 1.6152,                 1.8078,               0.007822,               0.007822,               0.007822
                     46,                 3.0554,                 1.8213,                 1.7668,                0.67044,                0.52726,                0.61904,                0.28545,                 2.8538,                 1.6052,                  1.806,              0.0077725,              0.0077725,              0.0077725
                     47,                 3.0288,                 1.8026,                 1.7617,                0.66405,                0.54313,                0.62783,                0.29376,                 2.8393,                   1.59,                 1.7978,               0.007723,               0.007723,               0.007723
