                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 3.5721,                 2.2256,                 1.9589,                0.36817,                0.33412,                0.33496,                0.12908,                 3.5116,                 2.0762,                 2.0564,               0.009307,               0.009307,               0.009307
                     16,                 3.5797,                 2.2114,                 1.9463,                0.43173,                0.32292,                0.36594,                0.14155,                 3.4234,                 2.0769,                 2.0455,              0.0092575,              0.0092575,              0.0092575
                     17,                  3.546,                 2.1817,                 1.9464,                0.40146,                0.36378,                0.37055,                0.14534,                 3.3995,                 2.0576,                 2.0189,               0.009208,               0.009208,               0.009208
                     18,                 3.5009,                 2.1668,                 1.9359,                0.37489,                 0.3962,                0.38621,                 0.1508,                 3.4311,                 2.0097,                 2.0244,              0.0091585,              0.0091585,              0.0091585
                     19,                 3.4851,                 2.1493,                 1.9204,                0.47709,                0.37754,                0.39883,                0.15583,                 3.4159,                 2.0196,                 1.9733,               0.009109,               0.009109,               0.009109
                     20,                 3.5019,                 2.1291,                 1.9157,                0.46942,                0.40178,                 0.4325,                0.17011,                 3.3471,                 1.9893,                 1.9903,              0.0090595,              0.0090595,              0.0090595
                     21,                 3.4626,                 2.1003,                  1.908,                0.44593,                0.40195,                0.42667,                 0.1654,                  3.311,                 1.9706,                 1.9862,                0.00901,                0.00901,                0.00901
                     22,                 3.4417,                 2.1037,                 1.9037,                0.50942,                0.38191,                 0.4307,                0.17585,                 3.3234,                 1.9238,                 1.9748,              0.0089605,              0.0089605,              0.0089605
                     23,                 3.4126,                 2.0684,                  1.884,                0.48304,                0.42551,                0.46003,                0.18175,                 3.3312,                 1.9406,                 1.9649,               0.008911,               0.008911,               0.008911
                     24,                 3.3911,                 2.0614,                 1.8855,                0.48731,                0.43293,                0.46305,                0.19112,                 3.3129,                 1.8955,                 1.9376,              0.0088615,              0.0088615,              0.0088615
                     25,                 3.4102,                 2.0421,                 1.8788,                0.46299,                0.43624,                 0.4487,                0.18518,                 3.1975,                 1.8963,                 1.9284,               0.008812,               0.008812,               0.008812
                     26,                 3.3707,                 2.0299,                   1.87,                0.57894,                0.39051,                0.47987,                0.19686,                 3.2808,                 1.8516,                 1.9241,              0.0087625,              0.0087625,              0.0087625
                     27,                 3.3434,                   2.02,                 1.8623,                0.54741,                 0.4202,                0.47796,                0.20517,                 3.2063,                 1.8776,                 1.9235,               0.008713,               0.008713,               0.008713
                     28,                 3.3319,                 2.0001,                  1.859,                0.48445,                0.44777,                0.49041,                 0.2078,                 3.2019,                  1.843,                 1.9126,              0.0086635,              0.0086635,              0.0086635
                     29,                 3.2947,                 1.9809,                 1.8465,                0.49376,                0.46263,                0.50195,                 0.2184,                 3.1732,                 1.8035,                  1.888,               0.008614,               0.008614,               0.008614
                     30,                 3.3025,                 1.9829,                  1.852,                0.56623,                0.43235,                0.51913,                0.22216,                 3.1862,                 1.8114,                 1.8962,              0.0085645,              0.0085645,              0.0085645
                     31,                 3.2655,                 1.9616,                 1.8362,                0.59075,                0.45649,                 0.5384,                0.23174,                  3.107,                 1.7673,                 1.8857,               0.008515,               0.008515,               0.008515
                     32,                 3.2398,                 1.9415,                 1.8314,                0.59573,                0.44003,                0.54104,                0.23658,                 3.0541,                 1.7482,                  1.863,              0.0084655,              0.0084655,              0.0084655
                     33,                 3.2316,                  1.937,                 1.8275,                0.56841,                0.46104,                0.54588,                0.23099,                 3.0042,                 1.7386,                 1.8551,               0.008416,               0.008416,               0.008416
                     34,                   3.23,                 1.9272,                  1.825,                0.60537,                0.45312,                0.55566,                0.24235,                  3.035,                 1.7323,                 1.8569,              0.0083665,              0.0083665,              0.0083665
                     35,                 3.2093,                 1.9075,                 1.8032,                0.61248,                0.45917,                0.55048,                0.24205,                  3.025,                 1.7283,                 1.8369,               0.008317,               0.008317,               0.008317
                     36,                 3.1911,                 1.8996,                 1.8138,                0.62606,                0.45909,                0.56099,                0.25267,                 2.9712,                 1.7033,                 1.8335,              0.0082675,              0.0082675,              0.0082675
                     37,                 3.1474,                 1.8791,                 1.8051,                0.54006,                0.52851,                0.56829,                0.25574,                 2.9529,                 1.6789,                 1.8282,               0.008218,               0.008218,               0.008218
                     38,                 3.1485,                 1.8736,                  1.802,                0.59999,                 0.4841,                0.56912,                0.25783,                 2.9316,                 1.6583,                 1.8213,              0.0081685,              0.0081685,              0.0081685
                     39,                 3.1539,                  1.856,                 1.7999,                0.56668,                0.50093,                0.57146,                0.25959,                  2.927,                 1.6647,                 1.8242,               0.008119,               0.008119,               0.008119
                     40,                 3.1164,                 1.8484,                 1.7916,                0.59081,                0.50087,                0.58669,                0.26581,                 2.8975,                 1.6456,                 1.8274,              0.0080695,              0.0080695,              0.0080695
                     41,                 3.1368,                 1.8348,                 1.7934,                0.57587,                0.52583,                0.58867,                0.26787,                  2.907,                 1.6341,                 1.8238,                0.00802,                0.00802,                0.00802
                     42,                 3.0948,                 1.8301,                 1.7887,                0.58726,                0.52989,                0.60384,                0.27756,                 2.8751,                 1.6177,                 1.8133,              0.0079705,              0.0079705,              0.0079705
                     43,                 3.1076,                 1.8114,                 1.7851,                 0.5866,                0.55974,                0.61098,                0.28055,                 2.8612,                 1.6014,                 1.8089,               0.007921,               0.007921,               0.007921
                     44,                 3.0569,                 1.7979,                 1.7826,                0.60256,                0.55535,                0.61541,                0.28042,                 2.8466,                 1.5796,                 1.8089,              0.0078715,              0.0078715,              0.0078715
                     45,                 3.0563,                 1.7902,                  1.774,                0.63316,                0.56523,                0.62129,                0.28546,                 2.8403,                 1.5725,                 1.7985,               0.007822,               0.007822,               0.007822
                     46,                 3.0294,                 1.7732,                 1.7657,                0.62856,                0.54932,                0.62874,                0.28763,                 2.8003,                 1.5655,                  1.786,              0.0077725,              0.0077725,              0.0077725
                     47,                 3.0023,                 1.7632,                 1.7612,                0.60504,                0.56762,                0.62473,                0.28669,                 2.8103,                 1.5583,                 1.7824,               0.007723,               0.007723,               0.007723
                     48,                 2.9927,                 1.7596,                 1.7616,                0.63365,                0.54999,                0.63179,                0.29319,                 2.8142,                 1.5516,                 1.7773,              0.0076735,              0.0076735,              0.0076735
                     49,                 2.9775,                 1.7489,                 1.7542,                 0.6359,                0.57018,                0.63627,                0.29676,                 2.7799,                 1.5388,                  1.768,               0.007624,               0.007624,               0.007624
                     50,                 2.9943,                 1.7419,                 1.7424,                0.62283,                0.57314,                 0.6379,                0.30131,                 2.7543,                 1.5264,                 1.7596,              0.0075745,              0.0075745,              0.0075745
                     51,                 2.9783,                 1.7308,                 1.7469,                0.64328,                0.57059,                0.64156,                0.30663,                 2.7306,                 1.5116,                 1.7538,               0.007525,               0.007525,               0.007525
                     52,                 2.9566,                 1.7297,                 1.7381,                0.65574,                0.57548,                0.64516,                0.30902,                 2.7112,                 1.4997,                 1.7485,              0.0074755,              0.0074755,              0.0074755
                     53,                 2.9473,                 1.7128,                 1.7354,                0.65816,                0.57325,                0.64989,                0.31085,                 2.6913,                 1.4897,                 1.7439,               0.007426,               0.007426,               0.007426
                     54,                 2.9479,                 1.6984,                 1.7307,                0.63639,                0.58194,                  0.652,                0.31553,                 2.6781,                 1.4827,                 1.7409,              0.0073765,              0.0073765,              0.0073765
                     55,                 2.9065,                 1.6873,                  1.727,                0.65465,                0.59532,                0.65545,                0.31988,                 2.6623,                 1.4724,                 1.7386,               0.007327,               0.007327,               0.007327
                     56,                 2.9211,                 1.6843,                 1.7272,                0.65436,                0.59756,                 0.6575,                 0.3222,                   2.65,                 1.4634,                 1.7328,              0.0072775,              0.0072775,              0.0072775
                     57,                 2.8838,                 1.6735,                  1.719,                0.66846,                0.59686,                0.66062,                0.32277,                 2.6446,                 1.4584,                  1.732,               0.007228,               0.007228,               0.007228
                     58,                 2.8676,                 1.6737,                 1.7159,                0.65718,                0.59501,                0.65778,                0.32483,                 2.6394,                 1.4536,                  1.729,              0.0071785,              0.0071785,              0.0071785
                     59,                 2.8879,                 1.6699,                 1.7234,                0.66379,                0.59339,                0.66035,                0.32544,                 2.6292,                 1.4476,                 1.7264,               0.007129,               0.007129,               0.007129
                     60,                 2.8444,                 1.6478,                 1.7113,                0.65306,                 0.6055,                0.66341,                0.32735,                 2.6221,                 1.4409,                 1.7218,              0.0070795,              0.0070795,              0.0070795
                     61,                 2.8161,                 1.6392,                  1.704,                0.65928,                0.60258,                0.66495,                0.33017,                 2.6123,                 1.4332,                 1.7194,                0.00703,                0.00703,                0.00703
                     62,                 2.8627,                 1.6372,                 1.7032,                0.67545,                0.60036,                0.66859,                0.33181,                 2.6144,                 1.4271,                 1.7162,              0.0069805,              0.0069805,              0.0069805
                     63,                 2.8195,                 1.6253,                 1.6968,                0.66696,                0.60101,                0.66847,                0.33432,                 2.5999,                 1.4214,                 1.7145,               0.006931,               0.006931,               0.006931
                     64,                 2.8173,                 1.6184,                 1.6976,                 0.6693,                0.62272,                0.67534,                0.33842,                  2.591,                  1.416,                  1.712,              0.0068815,              0.0068815,              0.0068815
                     65,                 2.8192,                  1.611,                 1.6944,                0.66492,                0.63027,                0.68011,                0.34431,                 2.5845,                 1.4109,                 1.7105,               0.006832,               0.006832,               0.006832
                     66,                  2.788,                 1.6047,                 1.6859,                0.67146,                0.63669,                 0.6827,                0.34734,                 2.5741,                 1.4038,                 1.7081,              0.0067825,              0.0067825,              0.0067825
                     67,                  2.777,                 1.5849,                 1.6836,                0.67807,                0.64127,                0.68608,                0.34896,                 2.5655,                 1.3965,                 1.7056,               0.006733,               0.006733,               0.006733
                     68,                 2.7687,                 1.5831,                 1.6799,                0.67557,                0.64406,                 0.6865,                0.35035,                  2.556,                 1.3918,                 1.7035,              0.0066835,              0.0066835,              0.0066835
                     69,                 2.7494,                 1.5764,                 1.6821,                0.67962,                0.64378,                 0.6871,                0.34921,                 2.5505,                 1.3846,                 1.7019,               0.006634,               0.006634,               0.006634
                     70,                 2.7399,                 1.5759,                 1.6771,                0.67846,                0.64697,                0.68891,                0.35013,                 2.5433,                 1.3817,                 1.6986,              0.0065845,              0.0065845,              0.0065845
                     71,                  2.735,                 1.5657,                 1.6669,                0.67577,                0.65119,                0.68769,                0.34978,                 2.5359,                  1.378,                 1.6953,               0.006535,               0.006535,               0.006535
                     72,                 2.7132,                 1.5562,                 1.6743,                0.68096,                0.64851,                0.69014,                 0.3508,                  2.529,                 1.3726,                 1.6929,              0.0064855,              0.0064855,              0.0064855
                     73,                  2.689,                 1.5472,                 1.6629,                0.67909,                0.64487,                0.69088,                0.35461,                  2.526,                 1.3698,                 1.6898,               0.006436,               0.006436,               0.006436
                     74,                 2.7054,                 1.5485,                 1.6641,                0.68216,                0.64705,                0.69333,                0.35476,                 2.5215,                 1.3651,                 1.6867,              0.0063865,              0.0063865,              0.0063865
                     75,                 2.6624,                 1.5236,                 1.6492,                 0.6865,                0.64705,                0.69404,                0.35782,                 2.5163,                 1.3601,                  1.684,               0.006337,               0.006337,               0.006337
                     76,                 2.6528,                 1.5219,                 1.6566,                0.68698,                 0.6471,                0.69551,                0.36017,                 2.5109,                 1.3563,                 1.6815,              0.0062875,              0.0062875,              0.0062875
                     77,                 2.6592,                 1.5086,                 1.6468,                0.68129,                0.65438,                0.69476,                0.36176,                 2.5034,                  1.353,                 1.6794,               0.006238,               0.006238,               0.006238
                     78,                 2.6452,                  1.503,                 1.6424,                0.69076,                0.64908,                0.69702,                0.36008,                 2.4977,                 1.3491,                 1.6768,              0.0061885,              0.0061885,              0.0061885
                     79,                 2.6458,                    1.5,                 1.6413,                 0.6948,                0.64963,                0.69858,                 0.3613,                 2.4887,                 1.3462,                 1.6751,               0.006139,               0.006139,               0.006139
                     80,                 2.6308,                 1.5007,                 1.6378,                0.69117,                0.65061,                0.69958,                0.36168,                 2.4843,                 1.3434,                 1.6728,              0.0060895,              0.0060895,              0.0060895
                     81,                  2.618,                  1.496,                 1.6401,                0.69454,                0.65558,                 0.7017,                0.36636,                  2.478,                 1.3396,                 1.6698,                0.00604,                0.00604,                0.00604
                     82,                 2.6086,                 1.4788,                 1.6333,                0.69605,                 0.6576,                0.70104,                  0.367,                 2.4725,                 1.3368,                 1.6679,              0.0059905,              0.0059905,              0.0059905
                     83,                 2.5843,                 1.4747,                 1.6301,                0.69712,                0.65784,                0.70338,                 0.3694,                  2.467,                 1.3337,                 1.6661,               0.005941,               0.005941,               0.005941
                     84,                 2.5724,                   1.47,                 1.6244,                0.69759,                0.65733,                0.70502,                0.37118,                 2.4653,                 1.3302,                 1.6643,              0.0058915,              0.0058915,              0.0058915
                     85,                 2.5906,                 1.4787,                 1.6235,                0.69885,                0.65466,                0.70411,                0.37119,                 2.4597,                 1.3279,                 1.6619,               0.005842,               0.005842,               0.005842
                     86,                 2.5769,                 1.4622,                 1.6256,                 0.7045,                 0.6559,                0.70574,                0.37257,                 2.4548,                 1.3247,                 1.6593,              0.0057925,              0.0057925,              0.0057925
                     87,                 2.5539,                 1.4542,                 1.6156,                0.70709,                0.65442,                0.70766,                0.37191,                 2.4496,                  1.322,                 1.6574,               0.005743,               0.005743,               0.005743
                     88,                 2.5273,                 1.4465,                 1.6107,                0.71196,                0.65462,                0.70906,                0.37439,                  2.444,                 1.3187,                 1.6556,              0.0056935,              0.0056935,              0.0056935
                     89,                  2.545,                 1.4433,                 1.6125,                0.71423,                0.65861,                0.71076,                0.37488,                 2.4358,                 1.3165,                 1.6536,               0.005644,               0.005644,               0.005644
                     90,                 2.5333,                 1.4286,                 1.6094,                0.71489,                0.65908,                0.71113,                 0.3763,                 2.4296,                 1.3133,                  1.652,              0.0055945,              0.0055945,              0.0055945
                     91,                 2.5043,                 1.4205,                 1.6064,                0.70922,                0.66153,                0.71173,                0.37652,                 2.4253,                 1.3104,                 1.6505,               0.005545,               0.005545,               0.005545
                     92,                 2.5059,                 1.4219,                 1.6019,                0.70431,                0.66828,                0.71251,                0.37706,                  2.419,                 1.3076,                 1.6488,              0.0054955,              0.0054955,              0.0054955
                     93,                 2.4891,                 1.4133,                 1.5979,                0.71759,                0.66181,                0.71406,                0.37836,                 2.4172,                 1.3047,                 1.6472,               0.005446,               0.005446,               0.005446
                     94,                 2.4903,                 1.4125,                 1.6001,                0.71405,                0.66931,                0.71486,                0.37966,                 2.4138,                 1.3023,                 1.6458,              0.0053965,              0.0053965,              0.0053965
                     95,                 2.4966,                 1.4135,                 1.5974,                0.71794,                0.66774,                0.71598,                0.38071,                 2.4095,                 1.2992,                 1.6441,               0.005347,               0.005347,               0.005347
                     96,                 2.4629,                 1.4003,                 1.5861,                0.72099,                0.66668,                0.71713,                0.38203,                 2.4015,                 1.2955,                 1.6424,              0.0052975,              0.0052975,              0.0052975
                     97,                 2.4656,                 1.4074,                 1.5898,                0.72393,                0.66769,                0.71819,                0.38385,                 2.3946,                  1.292,                 1.6405,               0.005248,               0.005248,               0.005248
                     98,                  2.438,                 1.3811,                  1.585,                0.72665,                0.66707,                0.71913,                0.38493,                 2.3869,                 1.2883,                 1.6391,              0.0051985,              0.0051985,              0.0051985
                     99,                 2.4332,                 1.3773,                 1.5782,                0.72574,                 0.6684,                0.72069,                0.38683,                 2.3779,                 1.2857,                 1.6372,               0.005149,               0.005149,               0.005149
                    100,                 2.4028,                 1.3544,                 1.5719,                0.72743,                0.66971,                0.72118,                0.38843,                 2.3721,                 1.2829,                 1.6357,              0.0050995,              0.0050995,              0.0050995
                    101,                 2.4405,                 1.3727,                 1.5795,                0.72894,                0.67622,                0.72175,                0.38917,                  2.363,                 1.2793,                 1.6338,                0.00505,                0.00505,                0.00505
                    102,                 2.3903,                 1.3581,                 1.5696,                0.72747,                 0.6753,                0.72293,                0.39012,                 2.3588,                 1.2765,                 1.6321,              0.0050005,              0.0050005,              0.0050005
                    103,                 2.4143,                 1.3606,                 1.5715,                0.72954,                0.67413,                0.72298,                0.39083,                 2.3529,                 1.2733,                 1.6297,               0.004951,               0.004951,               0.004951
                    104,                    2.4,                 1.3499,                 1.5652,                0.73497,                0.67283,                0.72485,                 0.3925,                 2.3447,                 1.2698,                 1.6274,              0.0049015,              0.0049015,              0.0049015
                    105,                 2.3776,                 1.3355,                 1.5594,                0.73786,                0.67205,                0.72564,                0.39349,                  2.338,                 1.2665,                 1.6245,               0.004852,               0.004852,               0.004852
                    106,                 2.3939,                 1.3269,                 1.5577,                0.74156,                0.68492,                0.72673,                 0.3947,                 2.3338,                  1.264,                 1.6225,              0.0048025,              0.0048025,              0.0048025
                    107,                 2.3713,                 1.3292,                 1.5598,                0.74084,                0.69056,                 0.7298,                0.39567,                 2.3285,                 1.2611,                 1.6204,               0.004753,               0.004753,               0.004753
                    108,                 2.3785,                 1.3387,                  1.557,                0.74135,                0.68775,                0.72926,                0.39665,                 2.3246,                  1.258,                 1.6187,              0.0047035,              0.0047035,              0.0047035
                    109,                 2.3305,                 1.3174,                 1.5474,                0.74091,                0.68639,                0.73236,                0.39694,                  2.319,                 1.2549,                 1.6165,               0.004654,               0.004654,               0.004654
                    110,                 2.3313,                 1.3107,                 1.5437,                0.74133,                0.68227,                0.73215,                0.39751,                 2.3135,                 1.2518,                 1.6144,              0.0046045,              0.0046045,              0.0046045
                    111,                 2.3191,                  1.305,                 1.5392,                0.74142,                0.68627,                0.73542,                0.39884,                 2.3066,                 1.2487,                 1.6122,               0.004555,               0.004555,               0.004555
                    112,                 2.3305,                 1.3062,                 1.5437,                0.73696,                0.69242,                0.73756,                0.40039,                 2.2988,                 1.2455,                 1.6101,              0.0045055,              0.0045055,              0.0045055
                    113,                 2.3112,                 1.3029,                 1.5429,                0.73845,                0.69857,                0.73768,                 0.4016,                 2.2947,                 1.2419,                 1.6081,               0.004456,               0.004456,               0.004456
                    114,                 2.3204,                  1.287,                 1.5372,                0.73979,                0.69761,                0.73967,                0.40273,                 2.2907,                 1.2395,                 1.6053,              0.0044065,              0.0044065,              0.0044065
                    115,                 2.3256,                 1.2939,                 1.5413,                0.74404,                 0.6911,                0.74084,                0.40413,                 2.2863,                 1.2354,                 1.6024,               0.004357,               0.004357,               0.004357
                    116,                    nan,                 1.2787,                 1.5258,                0.73897,                0.70337,                0.74346,                0.40664,                 2.2826,                 1.2308,                  1.601,              0.0043075,              0.0043075,              0.0043075
                    117,                 2.2709,                 1.2752,                 1.5277,                0.74266,                0.69913,                0.74448,                 0.4079,                  2.275,                 1.2273,                 1.5986,               0.004258,               0.004258,               0.004258
                    118,                 2.2761,                 1.2773,                 1.5253,                0.74277,                0.69602,                0.74515,                0.40851,                   2.27,                 1.2238,                 1.5965,              0.0042085,              0.0042085,              0.0042085
                    119,                  2.242,                 1.2589,                 1.5154,                0.74452,                0.69659,                0.74589,                0.40852,                  2.265,                   1.22,                 1.5945,               0.004159,               0.004159,               0.004159
                    120,                   2.25,                  1.261,                  1.517,                0.75012,                0.69469,                0.74787,                0.40958,                 2.2574,                 1.2164,                 1.5922,              0.0041095,              0.0041095,              0.0041095
                    121,                 2.2495,                 1.2554,                 1.5167,                0.75162,                 0.6939,                0.74912,                0.41068,                 2.2505,                 1.2129,                 1.5903,                0.00406,                0.00406,                0.00406
                    122,                 2.2081,                 1.2484,                 1.5116,                0.75178,                 0.6928,                0.74954,                0.41113,                 2.2445,                 1.2095,                 1.5885,              0.0040105,              0.0040105,              0.0040105
                    123,                 2.2344,                 1.2558,                 1.5116,                0.75381,                0.69358,                 0.7523,                0.41407,                 2.2402,                 1.2048,                 1.5863,               0.003961,               0.003961,               0.003961
                    124,                 2.2094,                 1.2495,                  1.508,                0.75398,                0.69539,                  0.753,                0.41418,                 2.2342,                 1.2009,                 1.5845,              0.0039115,              0.0039115,              0.0039115
                    125,                  2.212,                 1.2327,                  1.503,                0.75436,                0.69841,                0.75299,                0.41683,                 2.2289,                 1.1973,                 1.5824,               0.003862,               0.003862,               0.003862
                    126,                 2.2001,                 1.2195,                 1.4938,                0.75692,                0.70157,                 0.7552,                0.41748,                 2.2233,                 1.1936,                 1.5814,              0.0038125,              0.0038125,              0.0038125
                    127,                  2.209,                 1.2238,                 1.4991,                0.76265,                0.69226,                0.75667,                0.41793,                 2.2195,                  1.191,                 1.5798,               0.003763,               0.003763,               0.003763
                    128,                 2.1583,                 1.2121,                 1.4908,                   0.76,                 0.6975,                0.75858,                0.42093,                 2.2146,                 1.1872,                 1.5773,              0.0037135,              0.0037135,              0.0037135
                    129,                 2.1633,                 1.2208,                 1.4927,                  0.762,                0.69819,                0.75852,                0.42341,                 2.2083,                 1.1834,                 1.5759,               0.003664,               0.003664,               0.003664
                    130,                 2.1729,                  1.221,                 1.4914,                0.76673,                0.70036,                0.76248,                0.42443,                 2.2028,                 1.1796,                 1.5739,              0.0036145,              0.0036145,              0.0036145
                    131,                 2.1612,                 1.2133,                  1.489,                0.77162,                0.70095,                0.76505,                0.42608,                 2.1967,                 1.1751,                 1.5721,               0.003565,               0.003565,               0.003565
                    132,                 2.1482,                 1.2013,                 1.4815,                0.77536,                0.69824,                0.76543,                0.42871,                 2.1909,                 1.1702,                 1.5709,              0.0035155,              0.0035155,              0.0035155
                    133,                 2.1418,                 1.1894,                  1.478,                0.77279,                0.69728,                0.76804,                0.43019,                 2.1856,                 1.1661,                 1.5689,               0.003466,               0.003466,               0.003466
                    134,                 2.1119,                  1.189,                 1.4757,                0.77405,                0.70393,                0.76942,                0.43099,                 2.1789,                 1.1616,                 1.5671,              0.0034165,              0.0034165,              0.0034165
                    135,                 2.1373,                 1.1904,                 1.4821,                0.77435,                0.70442,                0.77062,                0.43277,                  2.175,                 1.1577,                 1.5656,               0.003367,               0.003367,               0.003367
                    136,                 2.1083,                 1.1853,                 1.4706,                0.77592,                0.70539,                0.77174,                0.43375,                 2.1698,                 1.1535,                 1.5643,              0.0033175,              0.0033175,              0.0033175
                    137,                 2.1226,                 1.1817,                 1.4675,                0.75766,                0.71825,                0.77228,                0.43496,                 2.1639,                 1.1496,                 1.5621,               0.003268,               0.003268,               0.003268
                    138,                 2.0745,                 1.1602,                 1.4608,                0.76218,                0.72201,                0.77397,                0.43575,                 2.1607,                  1.146,                 1.5599,              0.0032185,              0.0032185,              0.0032185
                    139,                 2.0853,                 1.1601,                 1.4607,                0.76604,                0.72271,                0.77535,                0.43748,                 2.1523,                 1.1421,                 1.5584,               0.003169,               0.003169,               0.003169
                    140,                  2.069,                 1.1637,                 1.4553,                0.76958,                0.72426,                0.77809,                0.43878,                 2.1479,                 1.1377,                 1.5563,              0.0031195,              0.0031195,              0.0031195
                    141,                 2.0677,                 1.1501,                 1.4542,                0.75763,                0.73012,                0.77791,                0.43998,                 2.1424,                  1.134,                  1.554,                0.00307,                0.00307,                0.00307
                    142,                 2.0631,                 1.1512,                 1.4489,                0.76244,                0.72729,                0.77918,                0.44175,                 2.1358,                 1.1301,                 1.5516,              0.0030205,              0.0030205,              0.0030205
                    143,                 2.0476,                  1.148,                  1.453,                 0.7638,                0.72454,                0.77998,                0.44304,                 2.1315,                 1.1264,                 1.5497,               0.002971,               0.002971,               0.002971
                    144,                 2.0408,                 1.1361,                 1.4442,                0.75489,                0.73768,                0.78123,                0.44521,                  2.126,                 1.1235,                 1.5472,              0.0029215,              0.0029215,              0.0029215
                    145,                 2.0273,                 1.1366,                 1.4453,                 0.7617,                0.73202,                0.78217,                0.44614,                 2.1204,                 1.1199,                 1.5445,               0.002872,               0.002872,               0.002872
                    146,                 2.0221,                  1.127,                 1.4402,                0.75948,                0.73326,                 0.7839,                0.44714,                 2.1147,                 1.1165,                 1.5423,              0.0028225,              0.0028225,              0.0028225
                    147,                 2.0052,                 1.1191,                 1.4367,                0.75994,                0.73736,                0.78453,                0.44726,                 2.1092,                 1.1134,                 1.5399,               0.002773,               0.002773,               0.002773
                    148,                 1.9988,                 1.1215,                 1.4323,                0.76432,                0.74085,                0.78658,                0.44929,                  2.104,                 1.1106,                 1.5376,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.9795,                 1.1138,                   1.43,                 0.7686,                0.73752,                0.78726,                0.45064,                 2.1002,                 1.1069,                 1.5347,               0.002674,               0.002674,               0.002674
                    150,                 1.9898,                 1.1128,                 1.4326,                0.77421,                 0.7439,                0.78836,                0.45166,                 2.0964,                  1.104,                 1.5326,              0.0026245,              0.0026245,              0.0026245
                    151,                 2.0084,                 1.1086,                  1.431,                0.77453,                0.74499,                0.78962,                0.45201,                 2.0906,                 1.1009,                 1.5304,               0.002575,               0.002575,               0.002575
                    152,                 1.9527,                 1.1004,                 1.4229,                0.76781,                0.74967,                0.79031,                0.45344,                 2.0852,                 1.0971,                 1.5281,              0.0025255,              0.0025255,              0.0025255
