                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 3.6503,                  2.338,                 2.0071,                0.28235,                0.32213,                0.24804,                0.08953,                 3.7606,                 2.2237,                 2.1482,               0.009835,               0.009835,               0.009835
                     12,                 3.6558,                  2.309,                 1.9871,                0.38059,                0.33676,                0.28101,                0.10713,                 3.7679,                 2.1849,                   2.14,              0.0098185,              0.0098185,              0.0098185
                     13,                 3.5953,                 2.2784,                 1.9837,                0.35287,                0.26401,                0.27999,                0.10266,                 3.6686,                 2.2176,                  2.107,               0.009802,               0.009802,               0.009802
                     14,                 3.6108,                 2.2535,                 1.9727,                0.35654,                0.35012,                0.32134,                0.11431,                 3.5615,                 2.1416,                 2.1076,              0.0097855,              0.0097855,              0.0097855
                     15,                 3.5532,                 2.2405,                 1.9593,                0.34697,                0.35826,                0.33084,                0.12423,                 3.6287,                  2.104,                 2.0444,               0.009769,               0.009769,               0.009769
                     16,                 3.5707,                 2.2132,                 1.9435,                 0.3979,                0.36701,                0.35899,                0.13668,                 3.4922,                  2.107,                 2.0467,              0.0097525,              0.0097525,              0.0097525
                     17,                 3.5403,                 2.1907,                 1.9469,                 0.4308,                0.35022,                0.36482,                0.14347,                 3.4157,                 2.0462,                 2.0387,               0.009736,               0.009736,               0.009736
                     18,                 3.4749,                 2.1867,                  1.939,                0.42199,                0.37688,                0.38245,                0.14342,                 3.4996,                  2.052,                 2.0191,              0.0097195,              0.0097195,              0.0097195
                     19,                 3.4799,                  2.156,                 1.9274,                0.48018,                0.41562,                0.40759,                0.15832,                 3.4561,                 2.0083,                 2.0073,               0.009703,               0.009703,               0.009703
                     20,                 3.4678,                  2.145,                 1.9229,                0.48842,                0.41506,                0.43085,                0.16882,                 3.3476,                 1.9769,                 2.0059,              0.0096865,              0.0096865,              0.0096865
                     21,                 3.4636,                 2.1181,                 1.9176,                 0.4444,                0.42451,                0.42458,                0.16686,                 3.3679,                 1.9658,                  1.999,                0.00967,                0.00967,                0.00967
                     22,                 3.4473,                 2.1154,                 1.9092,                0.47027,                0.39575,                0.43224,                0.17586,                 3.4238,                 1.9353,                 1.9832,              0.0096535,              0.0096535,              0.0096535
                     23,                 3.3929,                 2.0765,                 1.8882,                0.45292,                0.43225,                0.45041,                 0.1842,                 3.3856,                 1.9302,                 1.9873,               0.009637,               0.009637,               0.009637
                     24,                 3.4028,                 2.0701,                 1.8961,                0.45641,                0.44052,                0.45751,                0.18481,                  3.249,                 1.8934,                 1.9805,              0.0096205,              0.0096205,              0.0096205
                     25,                  3.413,                 2.0528,                 1.8916,                0.55749,                0.43109,                0.47903,                0.19736,                  3.267,                  1.881,                  1.968,               0.009604,               0.009604,               0.009604
                     26,                 3.3542,                 2.0452,                 1.8819,                 0.5315,                0.43697,                0.49357,                0.20428,                 3.2687,                 1.8451,                 1.9467,              0.0095875,              0.0095875,              0.0095875
                     27,                 3.3495,                 2.0327,                 1.8781,                0.51634,                0.44878,                0.48978,                0.19977,                 3.2537,                 1.8491,                 1.9487,               0.009571,               0.009571,               0.009571
                     28,                 3.3333,                 2.0112,                 1.8704,                0.50167,                0.48684,                0.49123,                0.20776,                 3.1912,                 1.8158,                 1.9205,              0.0095545,              0.0095545,              0.0095545
                     29,                 3.2878,                 2.0002,                 1.8595,                0.52876,                0.46962,                 0.5146,                0.21655,                  3.119,                 1.7856,                  1.914,               0.009538,               0.009538,               0.009538
                     30,                 3.2885,                  2.003,                 1.8682,                 0.5799,                0.49124,                0.53105,                0.21685,                  3.091,                 1.7891,                 1.9163,              0.0095215,              0.0095215,              0.0095215
                     31,                 3.2693,                 1.9745,                 1.8522,                0.60461,                0.48812,                0.53653,                0.22488,                 3.1429,                 1.7793,                  1.909,               0.009505,               0.009505,               0.009505
                     32,                 3.2379,                 1.9595,                 1.8468,                0.59765,                0.48953,                0.54939,                0.23287,                 3.1074,                 1.7543,                 1.8899,              0.0094885,              0.0094885,              0.0094885
                     33,                 3.2399,                 1.9553,                  1.839,                0.57157,                 0.5066,                0.55787,                0.23448,                 3.0778,                 1.7421,                 1.8968,               0.009472,               0.009472,               0.009472
                     34,                 3.2407,                 1.9395,                 1.8437,                0.59096,                0.48088,                0.55479,                 0.2418,                 3.0774,                 1.7239,                 1.8885,              0.0094555,              0.0094555,              0.0094555
                     35,                 3.1975,                 1.9294,                 1.8247,                0.61706,                0.48385,                0.57071,                0.24766,                  2.993,                 1.6997,                 1.8743,               0.009439,               0.009439,               0.009439
                     36,                 3.1971,                 1.9197,                 1.8247,                0.60129,                0.50656,                0.56663,                0.24889,                 3.0017,                 1.7029,                 1.8686,              0.0094225,              0.0094225,              0.0094225
                     37,                 3.1696,                  1.906,                 1.8207,                  0.625,                0.51802,                0.58472,                0.25803,                 3.0105,                 1.6757,                  1.865,               0.009406,               0.009406,               0.009406
                     38,                 3.1597,                 1.8952,                 1.8263,                0.59297,                0.51514,                0.57398,                0.26041,                 2.9746,                 1.6723,                 1.8519,              0.0093895,              0.0093895,              0.0093895
                     39,                  3.159,                 1.8797,                 1.8129,                0.62678,                0.52533,                0.58603,                0.26017,                 2.9787,                 1.6686,                 1.8552,               0.009373,               0.009373,               0.009373
                     40,                 3.1395,                 1.8762,                 1.8134,                0.62831,                0.52857,                0.58225,                0.26573,                 2.9552,                 1.6677,                 1.8488,              0.0093565,              0.0093565,              0.0093565
                     41,                 3.1553,                 1.8553,                 1.8024,                0.61671,                0.52296,                0.59101,                0.26561,                 2.9377,                 1.6393,                 1.8457,                0.00934,                0.00934,                0.00934
                     42,                 3.1033,                 1.8551,                 1.8033,                0.61265,                0.56053,                 0.5983,                0.26961,                 2.9036,                 1.6186,                  1.837,              0.0093235,              0.0093235,              0.0093235
                     43,                 3.1049,                 1.8359,                 1.7965,                0.64822,                 0.5456,                0.61043,                0.28149,                 2.8676,                 1.5977,                 1.8272,               0.009307,               0.009307,               0.009307
                     44,                 3.0903,                 1.8199,                 1.7972,                0.64835,                0.54313,                0.62062,                0.28903,                 2.8723,                 1.5804,                 1.8313,              0.0092905,              0.0092905,              0.0092905
                     45,                 3.0825,                 1.8087,                 1.7872,                0.66448,                0.55655,                0.63026,                 0.2913,                  2.842,                 1.5745,                 1.8227,               0.009274,               0.009274,               0.009274
                     46,                 3.0476,                 1.7974,                 1.7763,                0.66439,                0.55734,                0.63258,                0.29494,                  2.844,                 1.5667,                 1.8139,              0.0092575,              0.0092575,              0.0092575
                     47,                 3.0227,                  1.785,                 1.7737,                0.67026,                 0.5473,                0.63271,                0.29813,                 2.7997,                 1.5505,                 1.8081,               0.009241,               0.009241,               0.009241
                     48,                 3.0151,                 1.7886,                 1.7776,                0.66264,                0.57227,                0.63681,                0.29964,                 2.7847,                  1.542,                 1.8001,              0.0092245,              0.0092245,              0.0092245
                     49,                 3.0131,                 1.7758,                 1.7663,                0.66922,                0.57058,                0.63842,                0.30088,                 2.7837,                 1.5461,                 1.7928,               0.009208,               0.009208,               0.009208
                     50,                 3.0272,                 1.7689,                 1.7618,                0.66482,                0.57305,                0.63664,                 0.3003,                  2.766,                 1.5338,                 1.7912,              0.0091915,              0.0091915,              0.0091915
                     51,                 3.0089,                 1.7648,                  1.757,                0.68885,                0.57193,                0.64688,                0.30368,                 2.7341,                 1.5267,                 1.7792,               0.009175,               0.009175,               0.009175
                     52,                 2.9916,                 1.7627,                 1.7562,                0.69388,                0.57589,                0.64237,                0.30703,                 2.7052,                 1.5146,                 1.7746,              0.0091585,              0.0091585,              0.0091585
                     53,                   2.98,                 1.7399,                 1.7559,                0.69077,                0.57699,                0.64707,                0.30797,                 2.7046,                 1.5141,                 1.7757,               0.009142,               0.009142,               0.009142
                     54,                 2.9743,                 1.7338,                 1.7488,                0.65941,                0.58468,                0.64419,                 0.3123,                 2.6911,                 1.5046,                 1.7708,              0.0091255,              0.0091255,              0.0091255
                     55,                 2.9459,                 1.7222,                 1.7441,                  0.654,                0.59529,                 0.6449,                0.31228,                 2.6842,                 1.4939,                  1.767,               0.009109,               0.009109,               0.009109
                     56,                 2.9629,                 1.7125,                 1.7415,                 0.6758,                 0.5939,                0.64869,                0.31222,                  2.675,                 1.4881,                 1.7603,              0.0090925,              0.0090925,              0.0090925
                     57,                 2.9356,                 1.7046,                  1.738,                0.67444,                0.59828,                0.65224,                0.31593,                 2.6664,                 1.4797,                  1.755,               0.009076,               0.009076,               0.009076
                     58,                 2.9141,                 1.7094,                 1.7347,                0.65712,                0.60207,                0.65521,                0.31964,                 2.6574,                 1.4735,                 1.7504,              0.0090595,              0.0090595,              0.0090595
                     59,                 2.8954,                 1.6996,                 1.7364,                0.67306,                0.59645,                0.65888,                0.32164,                  2.656,                 1.4661,                  1.747,               0.009043,               0.009043,               0.009043
                     60,                 2.8873,                 1.6821,                 1.7292,                0.66846,                 0.5982,                0.66014,                0.32429,                  2.643,                 1.4596,                 1.7432,              0.0090265,              0.0090265,              0.0090265
                     61,                  2.875,                 1.6701,                 1.7243,                 0.6713,                0.61059,                 0.6643,                0.32491,                 2.6299,                  1.452,                 1.7411,                0.00901,                0.00901,                0.00901
                     62,                 2.8968,                 1.6705,                 1.7187,                0.67223,                 0.6294,                0.67119,                0.33009,                 2.6096,                 1.4437,                 1.7371,              0.0089935,              0.0089935,              0.0089935
                     63,                 2.8713,                 1.6596,                  1.714,                0.67468,                0.62665,                0.67434,                 0.3301,                 2.5959,                 1.4366,                  1.733,               0.008977,               0.008977,               0.008977
                     64,                 2.8634,                 1.6466,                 1.7131,                0.67643,                0.61843,                0.67701,                0.33266,                  2.582,                  1.431,                 1.7288,              0.0089605,              0.0089605,              0.0089605
                     65,                 2.8709,                 1.6515,                 1.7119,                0.68471,                0.61014,                0.67787,                0.33469,                  2.576,                 1.4263,                 1.7268,               0.008944,               0.008944,               0.008944
                     66,                 2.8441,                 1.6406,                  1.709,                0.67871,                0.60307,                0.67513,                0.33748,                 2.5683,                 1.4222,                 1.7223,              0.0089275,              0.0089275,              0.0089275
                     67,                 2.8154,                 1.6263,                  1.702,                0.69323,                0.59653,                0.67576,                0.33779,                 2.5589,                 1.4166,                 1.7203,               0.008911,               0.008911,               0.008911
                     68,                 2.8124,                  1.624,                 1.6997,                0.69343,                 0.6009,                 0.6758,                0.34004,                 2.5424,                 1.4118,                 1.7169,              0.0088945,              0.0088945,              0.0088945
                     69,                 2.8157,                 1.6142,                 1.7005,                0.69005,                0.61429,                0.67813,                0.34111,                  2.538,                 1.4078,                  1.715,               0.008878,               0.008878,               0.008878
                     70,                 2.7965,                 1.6152,                 1.7003,                0.69002,                 0.6297,                0.68222,                0.34151,                 2.5291,                 1.4038,                 1.7127,              0.0088615,              0.0088615,              0.0088615
                     71,                 2.7953,                 1.6074,                 1.6877,                0.71027,                0.63159,                0.68631,                0.34378,                 2.5148,                  1.397,                 1.7097,               0.008845,               0.008845,               0.008845
                     72,                 2.7934,                 1.6009,                 1.6969,                0.70465,                0.62762,                0.68586,                0.34487,                 2.5096,                 1.3937,                  1.707,              0.0088285,              0.0088285,              0.0088285
                     73,                 2.7642,                 1.5924,                  1.689,                0.70175,                0.62592,                0.68703,                0.34608,                 2.5022,                 1.3903,                 1.7053,               0.008812,               0.008812,               0.008812
                     74,                 2.7627,                 1.5958,                 1.6832,                0.70088,                0.63064,                0.68677,                0.34553,                 2.4906,                 1.3872,                 1.7047,              0.0087955,              0.0087955,              0.0087955
                     75,                 2.7542,                 1.5758,                 1.6762,                0.70546,                0.63124,                0.68993,                0.34637,                  2.487,                  1.383,                 1.7016,               0.008779,               0.008779,               0.008779
                     76,                 2.7202,                 1.5776,                 1.6753,                 0.7064,                0.63451,                0.68878,                0.34781,                 2.4823,                 1.3777,                 1.6995,              0.0087625,              0.0087625,              0.0087625
                     77,                 2.7441,                 1.5518,                   1.67,                 0.7086,                0.63442,                0.68967,                0.34807,                 2.4779,                 1.3735,                 1.6974,               0.008746,               0.008746,               0.008746
                     78,                 2.7162,                 1.5546,                 1.6635,                0.70465,                0.63659,                0.68999,                 0.3493,                  2.472,                 1.3697,                 1.6954,              0.0087295,              0.0087295,              0.0087295
                     79,                 2.7212,                 1.5516,                 1.6653,                0.70983,                0.63459,                0.68889,                0.34991,                 2.4683,                 1.3657,                 1.6943,               0.008713,               0.008713,               0.008713
                     80,                 2.7114,                 1.5503,                 1.6677,                0.70839,                0.63713,                 0.6903,                0.35044,                 2.4614,                  1.362,                 1.6928,              0.0086965,              0.0086965,              0.0086965
                     81,                 2.7165,                  1.547,                 1.6672,                0.70831,                0.63946,                0.69164,                0.35298,                  2.455,                 1.3587,                 1.6904,                0.00868,                0.00868,                0.00868
                     82,                 2.7079,                 1.5362,                 1.6555,                0.70736,                0.64165,                0.69197,                0.35406,                 2.4566,                 1.3557,                 1.6878,              0.0086635,              0.0086635,              0.0086635
                     83,                 2.6851,                 1.5314,                 1.6562,                0.71083,                 0.6451,                0.69428,                0.35501,                 2.4505,                 1.3524,                 1.6856,               0.008647,               0.008647,               0.008647
                     84,                 2.6715,                 1.5259,                 1.6506,                 0.7099,                0.64402,                0.69571,                0.35503,                 2.4461,                 1.3495,                 1.6846,              0.0086305,              0.0086305,              0.0086305
                     85,                 2.6923,                 1.5285,                 1.6532,                0.71178,                0.64961,                0.69812,                0.35802,                 2.4408,                 1.3464,                  1.683,               0.008614,               0.008614,               0.008614
                     86,                 2.6792,                 1.5144,                 1.6551,                0.71258,                0.65231,                0.69894,                0.35935,                 2.4356,                 1.3429,                 1.6818,              0.0085975,              0.0085975,              0.0085975
                     87,                 2.6593,                 1.5097,                 1.6497,                0.71073,                0.65021,                0.69896,                0.35965,                 2.4309,                 1.3398,                 1.6787,               0.008581,               0.008581,               0.008581
                     88,                 2.6519,                 1.5042,                 1.6458,                0.70047,                0.65573,                0.70007,                0.36131,                 2.4279,                 1.3369,                  1.678,              0.0085645,              0.0085645,              0.0085645
                     89,                 2.6483,                 1.5011,                  1.639,                0.71005,                0.66263,                0.70459,                0.36287,                 2.4191,                 1.3339,                 1.6761,               0.008548,               0.008548,               0.008548
                     90,                 2.6571,                 1.4944,                 1.6399,                0.71077,                0.65519,                 0.7049,                0.36356,                  2.414,                  1.331,                 1.6742,              0.0085315,              0.0085315,              0.0085315
                     91,                 2.6036,                 1.4891,                 1.6294,                0.71183,                0.65715,                0.70646,                0.36453,                 2.4071,                 1.3271,                 1.6742,               0.008515,               0.008515,               0.008515
                     92,                 2.6004,                 1.4737,                  1.629,                0.71191,                0.65599,                0.70696,                0.36571,                 2.4033,                 1.3243,                 1.6735,              0.0084985,              0.0084985,              0.0084985
                     93,                 2.6064,                 1.4707,                 1.6261,                0.71098,                0.65044,                0.70534,                0.36714,                 2.3997,                 1.3213,                 1.6722,               0.008482,               0.008482,               0.008482
                     94,                 2.6169,                 1.4756,                 1.6293,                0.71486,                0.65885,                0.70654,                0.36804,                 2.3938,                 1.3184,                 1.6707,              0.0084655,              0.0084655,              0.0084655
                     95,                 2.6218,                 1.4823,                 1.6322,                0.71745,                0.66278,                0.71058,                0.36902,                 2.3844,                 1.3164,                 1.6689,               0.008449,               0.008449,               0.008449
                     96,                 2.5926,                 1.4587,                 1.6208,                0.71867,                0.65861,                0.71051,                0.36982,                 2.3785,                 1.3138,                 1.6672,              0.0084325,              0.0084325,              0.0084325
                     97,                 2.5925,                 1.4717,                 1.6223,                 0.7214,                0.65924,                0.71202,                0.37145,                  2.373,                 1.3107,                 1.6652,               0.008416,               0.008416,               0.008416
                     98,                 2.5799,                 1.4478,                 1.6208,                0.72479,                0.66223,                 0.7133,                0.37128,                 2.3695,                 1.3066,                  1.663,              0.0083995,              0.0083995,              0.0083995
                     99,                 2.5691,                 1.4487,                 1.6215,                0.72386,                0.66288,                0.71302,                0.37227,                 2.3649,                 1.3039,                 1.6612,               0.008383,               0.008383,               0.008383
                    100,                 2.5265,                 1.4267,                 1.6131,                0.72904,                0.65868,                0.71478,                0.37239,                 2.3605,                 1.3005,                 1.6591,              0.0083665,              0.0083665,              0.0083665
                    101,                 2.5501,                 1.4421,                  1.616,                0.72655,                 0.6598,                0.71361,                0.37436,                 2.3546,                 1.2974,                 1.6581,                0.00835,                0.00835,                0.00835
                    102,                 2.5139,                 1.4323,                 1.6067,                0.73235,                0.65907,                0.71511,                0.37442,                 2.3474,                 1.2938,                 1.6557,              0.0083335,              0.0083335,              0.0083335
                    103,                 2.5351,                 1.4287,                 1.6092,                 0.7285,                0.66361,                0.71537,                0.37522,                 2.3418,                 1.2911,                 1.6532,               0.008317,               0.008317,               0.008317
                    104,                 2.5207,                 1.4162,                 1.5995,                0.73815,                0.66087,                0.71715,                0.37571,                 2.3362,                  1.288,                 1.6512,              0.0083005,              0.0083005,              0.0083005
                    105,                 2.5213,                 1.4021,                 1.6009,                0.73687,                0.66616,                0.71737,                0.37633,                 2.3319,                 1.2852,                  1.649,               0.008284,               0.008284,               0.008284
                    106,                 2.5429,                 1.4143,                 1.6005,                 0.7383,                0.66584,                0.71887,                0.37752,                 2.3264,                 1.2811,                 1.6467,              0.0082675,              0.0082675,              0.0082675
                    107,                 2.5017,                 1.4039,                 1.6004,                0.74585,                0.66187,                0.71888,                0.37895,                 2.3215,                 1.2776,                 1.6449,               0.008251,               0.008251,               0.008251
                    108,                 2.5261,                 1.4167,                 1.6005,                0.74832,                0.66254,                0.71888,                0.37958,                 2.3179,                 1.2758,                 1.6429,              0.0082345,              0.0082345,              0.0082345
                    109,                 2.4906,                 1.3951,                 1.5875,                0.74689,                0.65656,                0.72041,                0.38065,                 2.3127,                 1.2733,                 1.6405,               0.008218,               0.008218,               0.008218
                    110,                 2.4941,                 1.3854,                  1.588,                0.75087,                0.66292,                0.72177,                0.38285,                 2.3087,                 1.2698,                 1.6387,              0.0082015,              0.0082015,              0.0082015
                    111,                 2.4686,                 1.3779,                 1.5805,                0.74768,                0.66146,                0.72357,                0.38296,                 2.3027,                 1.2672,                 1.6369,               0.008185,               0.008185,               0.008185
                    112,                 2.4878,                 1.3909,                 1.5853,                0.74744,                0.66465,                0.72441,                0.38513,                 2.3001,                  1.264,                 1.6346,              0.0081685,              0.0081685,              0.0081685
                    113,                 2.4785,                 1.3913,                 1.5808,                0.74886,                0.66447,                0.72521,                0.38594,                 2.2966,                 1.2609,                 1.6319,               0.008152,               0.008152,               0.008152
                    114,                 2.4717,                 1.3637,                 1.5806,                0.75076,                0.66163,                0.72566,                0.38678,                 2.2922,                  1.257,                 1.6301,              0.0081355,              0.0081355,              0.0081355
                    115,                 2.4729,                 1.3878,                 1.5818,                0.75346,                0.66169,                0.72584,                  0.388,                 2.2869,                 1.2544,                 1.6282,               0.008119,               0.008119,               0.008119
                    116,                 2.4679,                 1.3724,                 1.5723,                0.75699,                0.66101,                0.72779,                0.38929,                 2.2815,                 1.2515,                 1.6261,              0.0081025,              0.0081025,              0.0081025
                    117,                 2.4505,                 1.3649,                 1.5751,                0.75327,                 0.6648,                0.72886,                0.38794,                 2.2751,                 1.2487,                 1.6242,               0.008086,               0.008086,               0.008086
                    118,                 2.4545,                 1.3697,                 1.5718,                0.75438,                0.66673,                0.72937,                0.38916,                 2.2695,                 1.2446,                  1.622,              0.0080695,              0.0080695,              0.0080695
                    119,                 2.4265,                 1.3535,                 1.5692,                0.75491,                0.66797,                0.72984,                0.39207,                 2.2605,                 1.2415,                 1.6196,               0.008053,               0.008053,               0.008053
                    120,                 2.4147,                 1.3465,                 1.5619,                0.75456,                0.67188,                0.73163,                0.39426,                 2.2529,                  1.238,                 1.6169,              0.0080365,              0.0080365,              0.0080365
                    121,                 2.4456,                 1.3446,                  1.564,                0.75752,                0.67406,                0.73166,                0.39455,                 2.2444,                 1.2352,                 1.6145,                0.00802,                0.00802,                0.00802
                    122,                 2.4197,                 1.3449,                 1.5652,                0.75632,                0.67514,                0.73087,                0.39607,                 2.2398,                 1.2314,                 1.6118,              0.0080035,              0.0080035,              0.0080035
                    123,                 2.4249,                 1.3531,                 1.5628,                 0.7527,                0.67679,                0.73222,                0.39757,                 2.2343,                 1.2272,                 1.6094,               0.007987,               0.007987,               0.007987
                    124,                 2.3892,                 1.3399,                 1.5592,                0.75578,                0.67683,                0.73325,                0.39916,                 2.2305,                 1.2244,                 1.6057,              0.0079705,              0.0079705,              0.0079705
                    125,                 2.4068,                  1.337,                  1.554,                0.75324,                0.67616,                0.73264,                0.40004,                 2.2255,                 1.2206,                 1.6031,               0.007954,               0.007954,               0.007954
                    126,                 2.4057,                 1.3355,                 1.5498,                0.75488,                0.67708,                0.73554,                0.40242,                 2.2191,                 1.2172,                 1.6003,              0.0079375,              0.0079375,              0.0079375
                    127,                 2.3962,                 1.3308,                   1.55,                0.75159,                 0.6806,                0.73626,                0.40407,                 2.2135,                 1.2133,                 1.5977,               0.007921,               0.007921,               0.007921
                    128,                 2.3695,                 1.3199,                 1.5463,                0.75792,                0.68071,                0.73708,                 0.4058,                 2.2091,                 1.2096,                 1.5956,              0.0079045,              0.0079045,              0.0079045
                    129,                 2.3792,                  1.322,                 1.5423,                 0.7584,                0.68297,                0.73934,                0.40705,                  2.203,                 1.2052,                 1.5929,               0.007888,               0.007888,               0.007888
                    130,                 2.3877,                 1.3295,                 1.5502,                0.74871,                 0.6863,                 0.7422,                0.40797,                 2.1966,                 1.2019,                 1.5903,              0.0078715,              0.0078715,              0.0078715
                    131,                 2.3726,                 1.3192,                 1.5458,                0.75905,                0.68604,                0.74431,                0.41079,                 2.1905,                 1.1975,                 1.5875,               0.007855,               0.007855,               0.007855
                    132,                 2.3718,                 1.3143,                 1.5379,                0.76038,                0.68784,                 0.7453,                0.40977,                 2.1849,                 1.1945,                 1.5845,              0.0078385,              0.0078385,              0.0078385
                    133,                 2.3715,                 1.2998,                 1.5382,                 0.7607,                0.68844,                0.74681,                0.41108,                 2.1789,                 1.1901,                 1.5817,               0.007822,               0.007822,               0.007822
                    134,                 2.3571,                 1.3011,                 1.5359,                0.76372,                0.68907,                0.74793,                0.41351,                 2.1738,                 1.1868,                 1.5795,              0.0078055,              0.0078055,              0.0078055
                    135,                 2.3527,                 1.2961,                 1.5386,                  0.769,                0.68669,                0.74815,                0.41481,                   2.17,                 1.1834,                 1.5768,               0.007789,               0.007789,               0.007789
                    136,                 2.3512,                 1.3005,                 1.5324,                0.77254,                0.68728,                0.74997,                 0.4165,                 2.1641,                 1.1795,                 1.5751,              0.0077725,              0.0077725,              0.0077725
                    137,                 2.3708,                 1.3007,                 1.5343,                0.77916,                0.68541,                0.75113,                0.41661,                 2.1552,                 1.1762,                 1.5728,               0.007756,               0.007756,               0.007756
                    138,                 2.3174,                 1.2756,                  1.521,                0.78426,                0.68364,                0.75099,                0.41739,                 2.1479,                 1.1727,                 1.5709,              0.0077395,              0.0077395,              0.0077395
                    139,                 2.3418,                 1.2915,                 1.5233,                0.77793,                0.68835,                0.75267,                0.41903,                 2.1445,                 1.1692,                 1.5693,               0.007723,               0.007723,               0.007723
                    140,                 2.3131,                 1.2885,                 1.5231,                0.77896,                0.68701,                0.75406,                0.42004,                 2.1399,                 1.1659,                 1.5675,              0.0077065,              0.0077065,              0.0077065
                    141,                  2.301,                 1.2687,                 1.5128,                0.78164,                0.68936,                0.75701,                0.42128,                  2.135,                 1.1625,                 1.5654,                0.00769,                0.00769,                0.00769
                    142,                 2.3207,                  1.275,                 1.5149,                0.79482,                0.69671,                0.76483,                0.42046,                 2.1292,                 1.1588,                 1.5628,              0.0076735,              0.0076735,              0.0076735
                    143,                 2.3193,                 1.2698,                 1.5188,                0.79583,                0.69757,                0.76547,                 0.4223,                 2.1223,                 1.1544,                  1.561,               0.007657,               0.007657,               0.007657
                    144,                 2.3039,                 1.2684,                 1.5135,                0.79913,                0.69675,                0.76724,                0.42394,                 2.1191,                 1.1509,                  1.559,              0.0076405,              0.0076405,              0.0076405
                    145,                 2.3185,                 1.2672,                 1.5158,                    0.8,                0.69806,                0.76826,                0.42583,                 2.1126,                 1.1463,                 1.5562,               0.007624,               0.007624,               0.007624
                    146,                 2.3272,                 1.2722,                 1.5124,                 0.7983,                0.69997,                0.76954,                 0.4274,                 2.1086,                 1.1428,                 1.5532,              0.0076075,              0.0076075,              0.0076075
                    147,                 2.3161,                 1.2653,                 1.5073,                  0.798,                0.70309,                0.77086,                0.42894,                 2.1025,                 1.1401,                 1.5504,               0.007591,               0.007591,               0.007591
                    148,                 2.2917,                 1.2594,                 1.5039,                0.79454,                0.70944,                 0.7713,                0.42925,                 2.0972,                 1.1373,                 1.5477,              0.0075745,              0.0075745,              0.0075745
                    149,                 2.2763,                  1.247,                 1.5018,                 0.7961,                0.70989,                0.77051,                0.43032,                 2.0951,                  1.134,                 1.5433,               0.007558,               0.007558,               0.007558
                    150,                 2.2706,                 1.2531,                 1.5032,                0.79328,                0.71212,                 0.7726,                0.43259,                 2.0892,                 1.1301,                 1.5404,              0.0075415,              0.0075415,              0.0075415
                    151,                 2.3073,                 1.2517,                 1.5077,                0.79363,                0.71176,                0.77267,                0.43286,                 2.0842,                 1.1256,                 1.5384,               0.007525,               0.007525,               0.007525
                    152,                  2.276,                 1.2443,                 1.5031,                0.79285,                0.71462,                0.77584,                0.43409,                 2.0778,                 1.1223,                 1.5357,              0.0075085,              0.0075085,              0.0075085
