                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 5.2006,                 4.8736,                  2.789,                0.31272,                0.32974,                0.25594,                  0.088,                 5.5011,                 4.4435,                 2.9328,               0.019877,               0.019877,               0.019877
                     12,                 5.2045,                 4.8384,                 2.7783,                0.33345,                0.31315,                0.27408,                0.09798,                 5.5553,                 4.4423,                 2.9258,               0.019851,               0.019851,               0.019851
                     13,                 5.1459,                 4.7837,                 2.7588,                0.31866,                0.32958,                0.27179,                0.09737,                 5.3645,                 4.3832,                 2.8997,               0.019823,               0.019823,               0.019823
                     14,                 5.1418,                 4.7854,                 2.7537,                0.32693,                 0.3153,                0.28948,                 0.1006,                 5.3768,                 4.4124,                  2.839,               0.019792,               0.019792,               0.019792
                     15,                 5.0942,                 4.6937,                 2.7407,                0.33555,                0.30933,                0.29385,                0.10258,                 5.2229,                 4.3167,                 2.8828,               0.019759,               0.019759,               0.019759
                     16,                  5.101,                 4.6887,                 2.7345,                0.34448,                0.35204,                0.29133,                0.10562,                 5.3243,                 4.2184,                 2.8352,               0.019724,               0.019724,               0.019724
                     17,                 5.0665,                 4.6387,                 2.7199,                0.32741,                0.36616,                 0.3354,                0.11238,                 5.4159,                  4.193,                 2.8525,               0.019686,               0.019686,               0.019686
                     18,                 5.0706,                 4.6554,                 2.7318,                0.41158,                0.36591,                0.36668,                0.13223,                 5.2448,                 4.1459,                 2.8438,               0.019646,               0.019646,               0.019646
                     19,                 5.0392,                 4.5923,                 2.7117,                0.33884,                0.34584,                0.33619,                0.11765,                 5.3834,                 4.1662,                  2.848,               0.019603,               0.019603,               0.019603
                     20,                 5.0443,                 4.5799,                  2.706,                0.41353,                0.36719,                0.35127,                0.12861,                 5.2886,                 4.0749,                  2.824,               0.019558,               0.019558,               0.019558
                     21,                 5.0221,                 4.5633,                 2.7052,                0.42447,                0.37159,                0.37046,                0.13742,                 5.2498,                 4.0475,                 2.8436,               0.019511,               0.019511,               0.019511
                     22,                 4.9765,                 4.5129,                 2.6907,                0.40139,                 0.3958,                0.39067,                 0.1457,                 5.1986,                 3.9819,                 2.7994,               0.019461,               0.019461,               0.019461
                     23,                 4.9924,                 4.5024,                 2.6854,                0.41998,                0.35987,                0.39065,                0.14147,                 5.0789,                 3.9857,                  2.782,               0.019409,               0.019409,               0.019409
                     24,                 4.9506,                 4.4868,                 2.6925,                 0.4387,                0.39436,                0.42333,                0.15933,                 4.9632,                 3.9068,                 2.7782,               0.019355,               0.019355,               0.019355
                     25,                 4.9287,                 4.4834,                 2.6836,                0.45134,                0.37772,                0.42863,                0.16914,                 4.8919,                 3.8847,                 2.7332,               0.019298,               0.019298,               0.019298
                     26,                 4.9253,                 4.4432,                  2.684,                0.44452,                0.42904,                0.41809,                0.15423,                 4.8846,                 3.9376,                 2.7474,                0.01924,                0.01924,                0.01924
                     27,                 4.8819,                 4.4055,                 2.6614,                0.53457,                0.40471,                0.44294,                0.17329,                 4.7581,                 3.8784,                 2.7165,               0.019178,               0.019178,               0.019178
                     28,                 4.8893,                 4.4031,                 2.6645,                 0.4818,                0.40823,                0.44281,                0.17405,                 4.8015,                  3.881,                  2.717,               0.019115,               0.019115,               0.019115
                     29,                 4.8639,                 4.3788,                 2.6566,                0.52294,                0.41815,                0.44419,                0.16885,                 4.7103,                 3.8393,                 2.6904,               0.019049,               0.019049,               0.019049
                     30,                 4.8188,                 4.3493,                 2.6572,                0.51325,                 0.4271,                0.46665,                0.18149,                 4.6984,                 3.8312,                 2.6848,               0.018981,               0.018981,               0.018981
                     31,                 4.8084,                 4.3209,                 2.6587,                 0.5343,                0.40072,                0.45742,                0.18316,                 4.7592,                 3.8453,                 2.7067,               0.018911,               0.018911,               0.018911
                     32,                 4.8072,                 4.3356,                  2.651,                0.51134,                0.42396,                0.46664,                 0.1853,                  4.732,                 3.7349,                 2.6894,               0.018839,               0.018839,               0.018839
                     33,                 4.7876,                 4.3031,                 2.6467,                0.52612,                0.41081,                0.48653,                0.18736,                 4.7181,                 3.7317,                 2.7126,               0.018764,               0.018764,               0.018764
