                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                   4.53,                 3.9972,                 2.5776,                0.57166,                0.51459,                0.54925,                 0.2347,                 4.3779,                 3.4814,                  2.619,               0.016733,               0.016733,               0.016733
                     55,                 4.4491,                 3.9832,                 2.5655,                0.57908,                0.51329,                0.54815,                0.23538,                 4.3576,                 3.4914,                 2.6134,               0.016617,               0.016617,               0.016617
                     56,                 4.4318,                 3.9681,                 2.5669,                0.57443,                0.51271,                 0.5506,                0.23784,                 4.3399,                 3.4804,                 2.6098,               0.016498,               0.016498,               0.016498
                     57,                 4.4395,                 3.9783,                  2.568,                0.56529,                0.52291,                0.55466,                0.23858,                 4.3094,                 3.4674,                 2.6044,               0.016378,               0.016378,               0.016378
                     58,                  4.407,                 3.9207,                 2.5589,                0.58196,                 0.5103,                0.56392,                 0.2409,                 4.3206,                 3.4508,                 2.6041,               0.016256,               0.016256,               0.016256
                     59,                 4.4478,                 3.9496,                 2.5574,                0.57387,                0.53071,                0.56584,                0.24356,                 4.3078,                  3.444,                 2.5997,               0.016133,               0.016133,               0.016133
                     60,                 4.4079,                 3.9302,                 2.5562,                0.58241,                0.53091,                 0.5692,                0.24568,                 4.2804,                 3.4349,                  2.597,               0.016008,               0.016008,               0.016008
                     61,                 4.4041,                 3.9043,                 2.5534,                0.57919,                0.53134,                0.57238,                0.24832,                 4.2702,                  3.422,                 2.5937,               0.015882,               0.015882,               0.015882
                     62,                 4.3452,                 3.8774,                 2.5494,                0.58968,                0.52642,                0.57387,                0.24994,                 4.2733,                 3.4076,                 2.5934,               0.015754,               0.015754,               0.015754
                     63,                 4.4284,                 3.8986,                 2.5454,                0.60031,                0.52023,                0.57687,                0.25046,                 4.2679,                 3.3971,                 2.5914,               0.015625,               0.015625,               0.015625
                     64,                 4.3648,                 3.8624,                 2.5374,                0.60478,                 0.5325,                0.57791,                0.25142,                 4.2634,                 3.3893,                 2.5886,               0.015495,               0.015495,               0.015495
                     65,                 4.3781,                 3.8424,                 2.5351,                0.59825,                0.52639,                0.57899,                0.25143,                 4.2551,                 3.3779,                 2.5866,               0.015363,               0.015363,               0.015363
                     66,                 4.3161,                 3.8469,                  2.536,                0.60759,                0.52866,                0.58202,                0.25435,                 4.2431,                 3.3655,                  2.585,                0.01523,                0.01523,                0.01523
                     67,                 4.3996,                 3.8541,                 2.5292,                0.60774,                 0.5295,                0.58688,                0.25604,                 4.2257,                 3.3562,                 2.5828,               0.015095,               0.015095,               0.015095
                     68,                 4.3112,                 3.8149,                 2.5358,                0.60445,                0.53282,                0.59112,                 0.2585,                 4.2153,                 3.3506,                 2.5819,                0.01496,                0.01496,                0.01496
                     69,                 4.3168,                 3.8327,                 2.5236,                0.61389,                0.52862,                0.59005,                0.25878,                 4.2033,                 3.3441,                 2.5788,               0.014823,               0.014823,               0.014823
                     70,                 4.2684,                 3.8055,                 2.5199,                0.62367,                 0.5308,                0.59161,                0.25956,                 4.1924,                 3.3373,                 2.5752,               0.014685,               0.014685,               0.014685
                     71,                 4.3264,                 3.7995,                 2.5233,                0.62297,                0.53663,                0.59317,                0.26096,                 4.1816,                 3.3333,                 2.5727,               0.014545,               0.014545,               0.014545
                     72,                 4.3063,                 3.7719,                 2.5145,                0.62757,                0.53396,                0.59637,                0.26401,                 4.1695,                 3.3226,                 2.5707,               0.014405,               0.014405,               0.014405
                     73,                 4.2739,                 3.7635,                 2.5108,                0.61311,                0.54479,                0.59849,                0.26513,                 4.1556,                 3.3153,                 2.5679,               0.014264,               0.014264,               0.014264
                     74,                 4.2449,                 3.7507,                 2.5155,                0.62177,                0.54573,                0.60038,                0.26669,                 4.1431,                 3.3046,                  2.566,               0.014121,               0.014121,               0.014121
                     75,                  4.252,                 3.7521,                 2.5066,                0.61882,                0.54473,                 0.6037,                0.26822,                 4.1361,                 3.2956,                 2.5649,               0.013978,               0.013978,               0.013978
                     76,                 4.2466,                 3.7568,                 2.5018,                0.61445,                0.54987,                0.60401,                0.26856,                 4.1318,                 3.2888,                 2.5625,               0.013833,               0.013833,               0.013833
                     77,                 4.2572,                 3.7466,                 2.5191,                  0.621,                0.54822,                0.60424,                0.26909,                 4.1273,                 3.2832,                 2.5612,               0.013688,               0.013688,               0.013688
                     78,                 4.2158,                 3.7165,                 2.5022,                 0.6187,                0.54769,                0.60552,                 0.2705,                 4.1174,                 3.2798,                  2.559,               0.013541,               0.013541,               0.013541
                     79,                  4.164,                  3.698,                 2.4988,                0.62212,                0.54677,                0.60784,                0.27068,                 4.1057,                 3.2736,                 2.5558,               0.013394,               0.013394,               0.013394
                     80,                 4.2493,                 3.7018,                 2.4981,                0.62418,                0.54702,                0.60921,                0.27305,                 4.0978,                 3.2681,                 2.5535,               0.013246,               0.013246,               0.013246
                     81,                 4.1797,                 3.6805,                 2.4931,                0.61961,                0.55376,                0.60878,                 0.2738,                 4.0893,                  3.261,                 2.5522,               0.013097,               0.013097,               0.013097
                     82,                 4.1785,                 3.6558,                 2.4882,                0.61513,                0.55712,                0.61049,                0.27504,                 4.0777,                 3.2567,                 2.5511,               0.012947,               0.012947,               0.012947
                     83,                 4.1775,                 3.6517,                 2.4846,                0.62033,                0.55617,                0.61124,                0.27518,                 4.0672,                 3.2514,                 2.5491,               0.012797,               0.012797,               0.012797
                     84,                 4.1716,                 3.6308,                 2.4866,                0.61827,                0.55899,                 0.6133,                0.27716,                 4.0611,                  3.247,                 2.5479,               0.012646,               0.012646,               0.012646
                     85,                 4.1867,                 3.6192,                 2.4868,                0.62108,                0.55991,                0.61387,                0.27769,                 4.0527,                 3.2433,                 2.5466,               0.012494,               0.012494,               0.012494
                     86,                 4.1553,                 3.6185,                 2.4708,                0.62382,                0.56225,                0.61783,                0.27805,                 4.0517,                 3.2379,                 2.5455,               0.012342,               0.012342,               0.012342
                     87,                 4.1185,                 3.6047,                 2.4661,                0.62244,                  0.562,                0.61983,                0.27976,                 4.0529,                 3.2345,                 2.5446,               0.012189,               0.012189,               0.012189
                     88,                 4.0966,                 3.5845,                 2.4611,                0.62297,                0.55992,                0.62028,                0.28056,                 4.0447,                 3.2311,                 2.5414,               0.012036,               0.012036,               0.012036
                     89,                 4.0726,                 3.5738,                 2.4624,                0.63318,                0.55245,                0.62186,                0.28106,                 4.0354,                 3.2242,                 2.5383,               0.011882,               0.011882,               0.011882
                     90,                 4.0686,                 3.5556,                 2.4638,                0.63478,                0.55493,                0.62243,                0.28232,                 4.0275,                 3.2207,                 2.5371,               0.011728,               0.011728,               0.011728
                     91,                 4.1194,                 3.5749,                 2.4603,                0.63688,                0.55439,                0.62333,                0.28326,                 4.0168,                 3.2179,                 2.5349,               0.011573,               0.011573,               0.011573
                     92,                 4.0706,                 3.5734,                 2.4555,                0.63865,                0.55314,                0.62638,                0.28399,                 4.0078,                 3.2152,                 2.5337,               0.011418,               0.011418,               0.011418
                     93,                 4.0436,                 3.5404,                 2.4403,                0.65251,                0.55171,                0.62737,                0.28548,                 4.0035,                 3.2119,                 2.5323,               0.011262,               0.011262,               0.011262
                     94,                 4.0691,                 3.5425,                 2.4371,                0.66061,                0.55746,                0.62858,                0.28679,                 3.9958,                 3.2079,                 2.5306,               0.011106,               0.011106,               0.011106
                     95,                 4.0705,                 3.5395,                 2.4349,                0.65465,                0.56517,                0.63036,                0.28829,                 3.9875,                 3.2043,                 2.5287,                0.01095,                0.01095,                0.01095
                     96,                 4.0003,                 3.4924,                 2.4331,                0.65969,                 0.5624,                0.63257,                0.29021,                 3.9821,                 3.2006,                  2.526,               0.010794,               0.010794,               0.010794
                     97,                 3.9829,                 3.5092,                  2.432,                0.66475,                0.56072,                0.63312,                 0.2916,                 3.9774,                 3.1974,                  2.524,               0.010637,               0.010637,               0.010637
                     98,                 3.9994,                 3.4743,                 2.4277,                0.67138,                0.55993,                0.63544,                0.29285,                 3.9673,                 3.1943,                 2.5215,               0.010481,               0.010481,               0.010481
                     99,                 3.9964,                 3.4879,                 2.4339,                 0.6728,                0.55887,                0.63718,                0.29456,                 3.9582,                 3.1911,                 2.5187,               0.010324,               0.010324,               0.010324
                    100,                 3.9676,                 3.4657,                 2.4191,                0.67659,                0.55763,                0.63968,                0.29542,                 3.9488,                 3.1875,                 2.5163,               0.010167,               0.010167,               0.010167
                    101,                 3.9657,                 3.4317,                 2.4029,                0.67922,                0.55421,                 0.6414,                0.29679,                 3.9431,                 3.1825,                 2.5136,                0.01001,                0.01001,                0.01001
                    102,                 3.9253,                  3.438,                 2.4197,                0.67776,                0.55574,                0.64318,                0.29708,                 3.9349,                 3.1816,                 2.5115,              0.0098531,              0.0098531,              0.0098531
                    103,                 3.9591,                  3.402,                  2.411,                 0.6881,                0.55274,                0.64451,                0.29768,                 3.9292,                 3.1775,                 2.5087,              0.0096962,              0.0096962,              0.0096962
                    104,                 3.9098,                 3.4076,                 2.4047,                    0.7,                0.55239,                 0.6458,                0.29966,                 3.9228,                 3.1736,                 2.5073,              0.0095394,              0.0095394,              0.0095394
                    105,                  3.939,                 3.4203,                 2.4042,                0.69626,                0.55255,                0.64712,                0.30055,                   3.92,                 3.1701,                  2.505,              0.0093827,              0.0093827,              0.0093827
                    106,                 3.8913,                    3.4,                 2.3972,                0.70392,                0.55249,                0.64831,                0.30196,                 3.9153,                 3.1682,                 2.5029,              0.0092262,              0.0092262,              0.0092262
                    107,                 3.8702,                 3.3744,                 2.3884,                0.70162,                0.55638,                0.64833,                0.30311,                 3.9119,                 3.1659,                 2.5003,              0.0090699,              0.0090699,              0.0090699
                    108,                 3.8394,                 3.3476,                 2.3848,                0.69719,                0.55593,                0.64718,                0.30257,                 3.9086,                 3.1624,                 2.4982,              0.0089138,              0.0089138,              0.0089138
                    109,                 3.8189,                 3.3469,                 2.3838,                 0.7053,                0.55622,                0.64989,                 0.3043,                 3.9032,                 3.1574,                 2.4969,              0.0087579,              0.0087579,              0.0087579
                    110,                 3.8491,                 3.3408,                 2.3899,                 0.7135,                0.55593,                0.65064,                0.30521,                 3.9009,                 3.1553,                 2.4945,              0.0086024,              0.0086024,              0.0086024
                    111,                  3.834,                 3.3369,                 2.3781,                 0.7058,                 0.5553,                0.65367,                0.30621,                 3.8918,                  3.154,                  2.493,              0.0084472,              0.0084472,              0.0084472
                    112,                 3.8024,                 3.3135,                 2.3732,                0.73085,                0.54588,                0.65406,                0.30695,                 3.8885,                  3.151,                 2.4908,              0.0082924,              0.0082924,              0.0082924
                    113,                 3.7915,                 3.2741,                 2.3691,                0.73818,                0.54178,                0.65655,                0.30778,                 3.8791,                 3.1487,                 2.4875,              0.0081381,              0.0081381,              0.0081381
                    114,                 3.7707,                 3.2576,                 2.3619,                0.75109,                0.53175,                0.65857,                0.30837,                 3.8729,                 3.1462,                  2.485,              0.0079842,              0.0079842,              0.0079842
                    115,                 3.7992,                 3.2836,                 2.3579,                0.76011,                0.52918,                0.65845,                0.31007,                 3.8675,                 3.1437,                 2.4834,              0.0078307,              0.0078307,              0.0078307
                    116,                  3.736,                 3.2427,                 2.3496,                0.74762,                0.53462,                0.66043,                0.31068,                 3.8647,                 3.1426,                 2.4806,              0.0076779,              0.0076779,              0.0076779
                    117,                 3.7459,                 3.2375,                 2.3522,                0.74935,                0.53366,                0.66165,                0.31114,                 3.8592,                 3.1423,                 2.4792,              0.0075256,              0.0075256,              0.0075256
                    118,                 3.7206,                 3.2214,                 2.3466,                0.75164,                0.53232,                0.66194,                0.31266,                 3.8573,                 3.1416,                 2.4783,              0.0073739,              0.0073739,              0.0073739
                    119,                  3.685,                 3.2224,                 2.3389,                 0.7477,                0.54115,                0.66399,                0.31374,                 3.8508,                 3.1404,                 2.4757,              0.0072229,              0.0072229,              0.0072229
                    120,                 3.6924,                 3.2131,                 2.3395,                0.74952,                0.54166,                0.66407,                0.31443,                 3.8469,                 3.1427,                 2.4742,              0.0070725,              0.0070725,              0.0070725
                    121,                 3.6789,                  3.202,                 2.3399,                0.74865,                0.54049,                0.66617,                0.31542,                 3.8408,                 3.1409,                 2.4728,              0.0069229,              0.0069229,              0.0069229
                    122,                 3.6534,                 3.1741,                 2.3297,                0.74142,                0.54244,                0.66592,                0.31664,                 3.8356,                 3.1364,                 2.4711,              0.0067741,              0.0067741,              0.0067741
                    123,                 3.6168,                 3.1369,                  2.313,                0.73822,                0.54413,                0.66631,                0.31791,                 3.8322,                  3.137,                 2.4689,               0.006626,               0.006626,               0.006626
                    124,                 3.6396,                 3.1539,                 2.3249,                0.73945,                0.54593,                0.66765,                0.31916,                 3.8258,                 3.1376,                 2.4672,              0.0064788,              0.0064788,              0.0064788
                    125,                 3.6221,                 3.1464,                  2.312,                0.73605,                 0.5441,                0.66801,                0.31941,                  3.819,                 3.1367,                 2.4659,              0.0063324,              0.0063324,              0.0063324
                    126,                 3.5795,                 3.1257,                 2.3132,                0.74432,                0.54555,                0.66984,                0.32021,                 3.8131,                 3.1361,                 2.4635,               0.006187,               0.006187,               0.006187
                    127,                 3.5772,                  3.105,                 2.3123,                0.74839,                0.54568,                0.67136,                0.32154,                 3.8015,                 3.1349,                 2.4625,              0.0060425,              0.0060425,              0.0060425
                    128,                 3.5768,                 3.0979,                 2.3049,                0.71967,                0.56457,                0.67171,                 0.3217,                  3.796,                 3.1336,                 2.4604,               0.005899,               0.005899,               0.005899
                    129,                 3.5332,                 3.0687,                 2.2932,                0.71804,                0.56696,                0.67269,                0.32249,                 3.7929,                 3.1313,                 2.4592,              0.0057565,              0.0057565,              0.0057565
                    130,                  3.584,                 3.0793,                 2.2986,                0.73328,                0.55244,                0.67257,                 0.3246,                 3.7849,                 3.1307,                 2.4566,               0.005615,               0.005615,               0.005615
                    131,                 3.5253,                 3.0685,                 2.2884,                 0.7214,                0.57069,                0.67449,                0.32536,                 3.7845,                 3.1314,                 2.4556,              0.0054746,              0.0054746,              0.0054746
                    132,                 3.5006,                 3.0267,                 2.2789,                0.72227,                0.57382,                0.67668,                0.32606,                 3.7766,                 3.1296,                 2.4539,              0.0053354,              0.0053354,              0.0053354
                    133,                  3.485,                 3.0255,                 2.2789,                 0.7228,                0.57579,                0.67804,                0.32655,                 3.7699,                 3.1276,                 2.4512,              0.0051973,              0.0051973,              0.0051973
                    134,                 3.4806,                 3.0313,                 2.2815,                0.70199,                0.58244,                0.67827,                0.32789,                 3.7649,                 3.1252,                 2.4497,              0.0050604,              0.0050604,              0.0050604
                    135,                 3.4801,                 3.0043,                  2.277,                 0.6973,                0.58338,                0.67881,                0.32869,                  3.757,                  3.126,                 2.4491,              0.0049247,              0.0049247,              0.0049247
                    136,                 3.4621,                 3.0053,                 2.2749,                0.72873,                0.56645,                0.67842,                0.32989,                 3.7532,                 3.1241,                  2.448,              0.0047902,              0.0047902,              0.0047902
                    137,                 3.4542,                  2.989,                 2.2633,                0.70592,                0.58933,                0.68099,                0.33114,                 3.7469,                  3.126,                 2.4465,              0.0046571,              0.0046571,              0.0046571
                    138,                 3.4199,                  2.961,                   2.26,                0.70754,                0.58982,                 0.6816,                0.33197,                 3.7402,                 3.1255,                 2.4442,              0.0045253,              0.0045253,              0.0045253
                    139,                 3.4244,                 2.9613,                 2.2626,                0.70656,                0.59027,                0.68149,                0.33307,                  3.739,                 3.1248,                  2.443,              0.0043948,              0.0043948,              0.0043948
                    140,                 3.3753,                 2.9327,                  2.243,                0.70977,                0.59077,                0.68289,                0.33329,                 3.7372,                  3.125,                 2.4411,              0.0042657,              0.0042657,              0.0042657
                    141,                  3.368,                 2.9273,                 2.2407,                0.71481,                0.58853,                0.68541,                0.33458,                 3.7346,                 3.1235,                 2.4395,               0.004138,               0.004138,               0.004138
                    142,                 3.3425,                 2.9121,                 2.2336,                0.72419,                0.58897,                0.68681,                0.33609,                 3.7331,                 3.1235,                 2.4375,              0.0040118,              0.0040118,              0.0040118
                    143,                 3.3646,                 2.9229,                 2.2358,                0.72264,                0.58883,                0.68692,                0.33653,                 3.7247,                 3.1208,                 2.4354,              0.0038871,              0.0038871,              0.0038871
                    144,                 3.3345,                 2.8851,                  2.225,                0.72221,                0.58962,                 0.6847,                0.33608,                  3.718,                 3.1204,                 2.4341,              0.0037638,              0.0037638,              0.0037638
                    145,                 3.3466,                 2.8725,                 2.2201,                0.72239,                0.58999,                0.68542,                0.33643,                 3.7119,                 3.1218,                 2.4318,              0.0036421,              0.0036421,              0.0036421
                    146,                 3.2637,                 2.8427,                 2.2103,                0.72578,                0.59367,                0.68667,                0.33814,                 3.7125,                 3.1241,                 2.4305,               0.003522,               0.003522,               0.003522
                    147,                 3.2938,                 2.8418,                  2.219,                0.72848,                0.59444,                0.68706,                0.33843,                 3.7087,                 3.1243,                 2.4291,              0.0034035,              0.0034035,              0.0034035
                    148,                 3.2776,                 2.8522,                 2.2142,                0.73692,                0.59279,                0.68813,                0.34068,                 3.7027,                 3.1242,                 2.4275,              0.0032866,              0.0032866,              0.0032866
                    149,                 3.2601,                 2.8297,                 2.2049,                0.73406,                0.59305,                0.68978,                0.34226,                 3.6991,                 3.1253,                  2.425,              0.0031714,              0.0031714,              0.0031714
                    150,                 3.1887,                 2.8067,                  2.193,                 0.7406,                0.59562,                 0.6906,                0.34365,                 3.6945,                 3.1257,                 2.4234,              0.0030578,              0.0030578,              0.0030578
                    151,                 3.2352,                 2.8125,                 2.2027,                0.73854,                0.58879,                0.69078,                0.34499,                 3.6929,                 3.1257,                 2.4217,               0.002946,               0.002946,               0.002946
                    152,                 3.2125,                 2.7906,                 2.1968,                0.75026,                0.58926,                0.69059,                0.34533,                 3.6905,                 3.1274,                 2.4205,              0.0028359,              0.0028359,              0.0028359
                    153,                 3.2169,                 2.7891,                 2.1961,                0.75717,                0.58987,                0.69035,                 0.3459,                 3.6855,                 3.1283,                 2.4189,              0.0027276,              0.0027276,              0.0027276
