                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 3.1151,                 1.7913,                 1.7428,                0.64719,                0.54057,                0.62362,                0.28459,                 2.8277,                 1.5788,                 1.7659,               0.007822,               0.007822,               0.007822
                     46,                  3.092,                 1.7816,                 1.7341,                0.65563,                0.53977,                0.62638,                0.28751,                 2.8109,                 1.5717,                 1.7591,              0.0077725,              0.0077725,              0.0077725
                     47,                 3.0522,                 1.7641,                 1.7286,                0.65951,                0.54414,                0.63594,                0.29237,                 2.8038,                 1.5552,                 1.7534,               0.007723,               0.007723,               0.007723
                     48,                 3.0459,                 1.7695,                 1.7344,                0.64121,                 0.5675,                0.62948,                0.29583,                 2.7689,                 1.5467,                 1.7493,              0.0076735,              0.0076735,              0.0076735
                     49,                 3.0269,                 1.7476,                 1.7243,                0.64713,                0.55537,                0.63885,                0.30149,                 2.7584,                 1.5363,                 1.7432,               0.007624,               0.007624,               0.007624
                     50,                 3.0494,                 1.7453,                 1.7193,                0.68104,                0.56234,                0.64594,                0.30436,                 2.7476,                 1.5281,                 1.7379,              0.0075745,              0.0075745,              0.0075745
                     51,                 3.0272,                 1.7412,                 1.7193,                0.66802,                0.57057,                0.64072,                0.31012,                 2.7215,                 1.5165,                 1.7319,               0.007525,               0.007525,               0.007525
                     52,                  3.008,                 1.7347,                 1.7077,                0.67158,                0.57079,                0.64329,                0.31206,                 2.7095,                 1.5072,                  1.724,              0.0074755,              0.0074755,              0.0074755
                     53,                 2.9989,                 1.7133,                 1.7058,                0.67402,                0.57248,                0.64581,                0.31274,                 2.6968,                 1.5039,                 1.7187,               0.007426,               0.007426,               0.007426
                     54,                 2.9726,                 1.7049,                 1.7046,                0.66694,                0.58312,                0.64866,                0.31296,                 2.6768,                 1.4982,                  1.712,              0.0073765,              0.0073765,              0.0073765
                     55,                 2.9502,                 1.6903,                 1.7004,                0.66255,                0.59083,                0.65718,                0.31893,                 2.6672,                 1.4902,                  1.708,               0.007327,               0.007327,               0.007327
                     56,                 2.9674,                  1.687,                 1.6951,                0.67316,                0.58644,                0.66097,                0.32177,                 2.6456,                 1.4822,                 1.7019,              0.0072775,              0.0072775,              0.0072775
                     57,                 2.9257,                 1.6798,                 1.6928,                0.68286,                0.57835,                0.66099,                0.32295,                 2.6225,                 1.4765,                 1.6984,               0.007228,               0.007228,               0.007228
                     58,                 2.9013,                 1.6775,                 1.6856,                0.70662,                0.56963,                0.66869,                0.32708,                 2.6092,                 1.4754,                 1.6957,              0.0071785,              0.0071785,              0.0071785
                     59,                 2.9154,                 1.6753,                 1.6935,                0.69806,                0.57772,                0.66596,                0.32803,                 2.5828,                 1.4692,                 1.6943,               0.007129,               0.007129,               0.007129
                     60,                 2.8741,                 1.6512,                 1.6847,                0.70179,                0.59105,                0.66737,                0.32576,                 2.5698,                  1.461,                 1.6922,              0.0070795,              0.0070795,              0.0070795
                     61,                 2.8481,                 1.6487,                 1.6788,                0.69267,                0.59353,                 0.6684,                0.32775,                 2.5549,                 1.4552,                 1.6886,                0.00703,                0.00703,                0.00703
                     62,                 2.8837,                 1.6418,                 1.6761,                0.68168,                0.60082,                0.67165,                0.32984,                 2.5471,                 1.4488,                 1.6834,              0.0069805,              0.0069805,              0.0069805
